age,weight,height,gender,activity,goal,bmr,tdee,calories,protein_g,carbs_g,fat_g,fitness_level
33,68,184,0,1.2,muscle_gain,1501.6999999999998,1802.0399999999997,2102.04,136.0,236.4795,58.39,Beginner
36,94,151,0,1.55,fat_loss,1625.7,2519.835,2119.835,150.4,238.4814375,58.88430555555556,Advanced
22,93,189,1,1.55,muscle_gain,2116.3599999999997,3280.3579999999997,3580.3579999999997,186.0,402.79027499999995,99.45438888888889,Advanced
39,95,172,1,1.725,muscle_gain,1964.66,3389.0385,3689.0385,190.0,415.01683125,102.47329166666667,Advanced
42,76,158,0,1.55,maintain,1456.0,2256.8,2256.8,121.60000000000001,253.89000000000001,62.6888888888889,Advanced
46,85,183,0,1.375,fat_loss,1599.1000000000001,2198.7625000000003,1798.7625000000003,136.0,202.36078125000003,49.96562500000001,Intermediate
31,80,163,1,1.2,maintain,1766.0599999999997,2119.2719999999995,2119.2719999999995,128.0,238.41809999999995,58.868666666666655,Beginner
45,102,153,1,1.55,maintain,1933.06,2996.243,2996.243,163.20000000000002,337.0773375,83.22897222222223,Advanced
22,97,179,1,1.725,fat_loss,2121.9599999999996,3660.3809999999994,3260.3809999999994,155.20000000000002,366.79286249999996,90.56613888888887,Advanced
32,78,180,1,1.2,fat_loss,1815.1599999999999,2178.1919999999996,1778.1919999999996,124.80000000000001,200.04659999999996,49.39422222222221,Beginner
34,80,187,0,1.55,muscle_gain,1617.1,2506.505,2806.505,160.0,315.73181250000005,77.95847222222223,Advanced
47,46,160,1,1.725,maintain,1204.86,2078.3835,2078.3835,73.60000000000001,233.81814375,57.732875,Advanced
31,59,184,1,1.55,fat_loss,1585.4599999999998,2457.4629999999997,2057.4629999999997,94.4,231.46458749999996,57.15174999999999,Advanced
47,78,157,1,1.2,maintain,1619.2599999999998,1943.1119999999996,1943.1119999999996,124.80000000000001,218.60009999999997,53.975333333333325,Beginner
37,80,152,1,1.2,maintain,1679.06,2014.8719999999998,2014.8719999999998,128.0,226.67309999999998,55.968666666666664,Beginner
22,50,163,0,1.2,fat_loss,1318.3,1581.9599999999998,1181.9599999999998,80.0,132.9705,32.832222222222214,Beginner
29,83,162,0,1.375,muscle_gain,1588.6999999999998,2184.4624999999996,2484.4624999999996,166.0,279.50203124999996,69.0128472222222,Intermediate
33,86,194,1,1.55,maintain,1983.8600000000001,3074.983,3074.983,137.6,345.93558750000005,85.41619444444444,Advanced
43,95,181,1,1.375,fat_loss,1985.06,2729.4575,2329.4575,152.0,262.06396875,64.70715277777778,Intermediate
43,95,183,0,1.2,muscle_gain,1704.0,2044.8,2344.8,190.0,263.79,65.13333333333334,Beginner
33,102,194,0,1.725,maintain,1845.5,3183.4875,3183.4875,163.20000000000002,358.14234375,88.43020833333334,Advanced
38,98,168,1,1.55,fat_loss,1991.3600000000001,3086.608,2686.608,156.8,302.2434,74.628,Advanced
24,56,187,1,1.375,maintain,1599.5600000000002,2199.3950000000004,2199.3950000000004,89.60000000000001,247.43193750000006,61.094305555555565,Intermediate
21,47,165,0,1.55,fat_loss,1301.2,2016.8600000000001,1616.8600000000001,75.2,181.89675000000003,44.912777777777784,Advanced
18,89,151,0,1.725,fat_loss,1657.1,2858.4975,2458.4975,142.4,276.58096875,68.29159722222222,Advanced
47,62,189,0,1.375,maintain,1401.8000000000002,1927.4750000000004,1927.4750000000004,99.2,216.84093750000005,53.54097222222223,Intermediate
47,84,166,0,1.2,maintain,1532.9,1839.48,1839.48,134.4,206.94150000000002,51.096666666666664,Beginner
22,65,183,0,1.375,fat_loss,1518.3000000000002,2087.6625000000004,1687.6625000000004,104.0,189.86203125000006,46.8795138888889,Intermediate
40,59,191,0,1.55,muscle_gain,1410.5,2186.275,2486.275,118.0,279.7059375,69.06319444444445,Advanced
43,77,165,1,1.55,maintain,1667.06,2583.943,2583.943,123.2,290.69358750000004,71.77619444444446,Advanced
27,79,187,0,1.55,fat_loss,1638.0000000000002,2538.9000000000005,2138.9000000000005,126.4,240.62625000000006,59.413888888888906,Advanced
39,70,151,0,1.55,fat_loss,1391.9999999999998,2157.6,1757.6,112.0,197.73,48.82222222222222,Advanced
22,52,151,0,1.2,muscle_gain,1299.5,1559.3999999999999,1859.3999999999999,104.0,209.18249999999998,51.65,Beginner
21,80,175,0,1.375,muscle_gain,1635.8,2249.225,2549.225,160.0,286.7878125,70.81180555555555,Intermediate
19,92,162,1,1.2,muscle_gain,1990.4599999999998,2388.5519999999997,2688.5519999999997,184.0,302.46209999999996,74.68199999999999,Beginner
37,74,180,1,1.2,maintain,1733.06,2079.672,2079.672,118.4,233.9631,57.76866666666667,Beginner
48,67,183,0,1.2,fat_loss,1424.9,1709.88,1309.88,107.2,147.3615,36.385555555555555,Beginner
27,86,188,1,1.55,fat_loss,1989.2599999999998,3083.3529999999996,2683.3529999999996,137.6,301.8772125,74.53758333333332,Advanced
43,88,152,1,1.55,fat_loss,1752.06,2715.693,2315.693,140.8,260.5154625,64.32480555555556,Advanced
36,58,157,1,1.55,muscle_gain,1413.96,2191.638,2491.638,116.0,280.309275,69.21216666666666,Advanced
43,58,172,1,1.375,fat_loss,1446.0600000000002,1988.3325000000002,1588.3325000000002,92.80000000000001,178.68740625000004,44.12034722222223,Intermediate
49,46,163,1,1.725,maintain,1207.86,2083.5585,2083.5585,73.60000000000001,234.40033125000002,57.876625000000004,Advanced
18,99,176,1,1.55,muscle_gain,2157.1600000000003,3343.5980000000004,3643.5980000000004,198.0,409.90477500000003,101.21105555555556,Advanced
41,81,178,0,1.375,muscle_gain,1568.3,2156.4125,2456.4125,162.0,276.34640625,68.23368055555555,Intermediate
22,49,188,0,1.55,muscle_gain,1386.6000000000001,2149.2300000000005,2449.2300000000005,98.0,275.5383750000001,68.03416666666668,Advanced
30,82,188,0,1.55,muscle_gain,1655.8000000000002,2566.4900000000002,2866.4900000000002,164.0,322.48012500000004,79.62472222222223,Advanced
21,89,150,0,1.2,maintain,1641.1000000000001,1969.3200000000002,1969.3200000000002,142.4,221.54850000000002,54.70333333333334,Beginner
33,85,166,0,1.2,fat_loss,1602.2999999999997,1922.7599999999995,1522.7599999999995,136.0,171.31049999999996,42.298888888888875,Beginner
41,98,190,1,1.2,maintain,2079.86,2495.832,2495.832,156.8,280.7811,69.32866666666666,Beginner
33,104,179,0,1.375,fat_loss,1817.4,2498.925,2098.925,166.4,236.12906250000003,58.303472222222226,Intermediate
40,91,162,0,1.725,maintain,1615.0,2785.875,2785.875,145.6,313.4109375,77.38541666666667,Advanced
19,58,170,1,1.725,muscle_gain,1573.26,2713.8735,3013.8735,116.0,339.06076875,83.71870833333334,Advanced
34,100,168,1,1.375,muscle_gain,2040.9599999999998,2806.3199999999997,3106.3199999999997,200.0,349.46099999999996,86.28666666666666,Intermediate
45,83,168,0,1.55,maintain,1538.5,2384.675,2384.675,132.8,268.27593750000005,66.24097222222223,Advanced
49,69,174,1,1.375,maintain,1568.86,2157.1825,2157.1825,110.4,242.68303125,59.92173611111111,Intermediate
49,64,171,1,1.55,fat_loss,1487.46,2305.563,1905.563,102.4,214.37583750000002,52.93230555555556,Advanced
44,46,180,1,1.375,maintain,1317.96,1812.1950000000002,1812.1950000000002,73.60000000000001,203.87193750000003,50.338750000000005,Intermediate
37,83,166,1,1.375,maintain,1786.4599999999998,2456.3824999999997,2456.3824999999997,132.8,276.34303124999997,68.23284722222222,Intermediate
41,50,172,0,1.375,fat_loss,1264.5,1738.6875,1338.6875,80.0,150.60234375000002,37.185763888888886,Intermediate
29,61,181,1,1.725,fat_loss,1609.26,2775.9735,2375.9735,97.60000000000001,267.29701875,65.99926388888889,Advanced
35,103,159,0,1.2,fat_loss,1737.6,2085.12,1685.12,164.8,189.576,46.80888888888889,Beginner
20,69,159,0,1.375,maintain,1489.3000000000002,2047.7875000000004,2047.7875000000004,110.4,230.37609375000005,56.88298611111112,Intermediate
45,101,185,1,1.725,fat_loss,2073.26,3576.3735000000006,3176.3735000000006,161.60000000000002,357.3420187500001,88.23259722222224,Advanced
18,72,157,1,1.2,muscle_gain,1704.1600000000003,2044.9920000000002,2344.992,144.0,263.81160000000006,65.13866666666667,Beginner
18,46,169,1,1.2,muscle_gain,1413.3600000000001,1696.0320000000002,1996.0320000000002,92.0,224.55360000000002,55.44533333333334,Beginner
46,79,181,0,1.375,muscle_gain,1537.7,2114.3375,2414.3375,158.0,271.61296875,67.06493055555556,Intermediate
36,81,163,1,1.55,maintain,1750.9599999999998,2713.988,2713.988,129.6,305.32365,75.38855555555556,Advanced
28,49,177,1,1.55,muscle_gain,1434.96,2224.188,2524.188,98.0,283.97115,70.11633333333333,Advanced
22,45,173,1,1.55,maintain,1396.36,2164.3579999999997,2164.3579999999997,72.0,243.49027499999997,60.12105555555555,Advanced
29,84,164,1,1.375,maintain,1835.86,2524.3075,2524.3075,134.4,283.98459375,70.11965277777777,Intermediate
20,56,171,1,1.55,muscle_gain,1545.56,2395.618,2695.618,112.0,303.257025,74.87827777777778,Advanced
18,100,179,0,1.725,fat_loss,1845.1,3182.7975,2782.7975,160.0,313.06471875,77.29993055555556,Advanced
18,80,153,1,1.725,maintain,1792.1599999999999,3091.476,3091.476,128.0,347.79105000000004,85.87433333333334,Advanced
25,89,162,1,1.725,muscle_gain,1916.06,3305.2035,3605.2035,178.0,405.58539375000004,100.14454166666667,Advanced
27,67,172,1,1.725,maintain,1657.8600000000001,2859.8085000000005,2859.8085000000005,107.2,321.7284562500001,79.43912500000002,Advanced
28,91,157,0,1.2,fat_loss,1651.1,1981.3199999999997,1581.3199999999997,145.6,177.89849999999998,43.92555555555555,Beginner
29,75,167,1,1.725,fat_loss,1729.66,2983.6635,2583.6635,120.0,290.66214375000004,71.76843055555555,Advanced
46,55,161,0,1.55,muscle_gain,1254.8999999999999,1945.0949999999998,2245.095,110.0,252.5731875,62.363749999999996,Advanced
30,54,180,0,1.375,maintain,1373.4,1888.4250000000002,1888.4250000000002,86.4,212.44781250000003,52.456250000000004,Intermediate
29,47,163,1,1.55,maintain,1335.26,2069.6530000000002,2069.6530000000002,75.2,232.83596250000002,57.49036111111112,Advanced
48,98,183,1,1.725,maintain,2006.3600000000001,3460.9710000000005,3460.9710000000005,156.8,389.35923750000006,96.13808333333334,Advanced
31,58,167,1,1.2,maintain,1490.46,1788.552,1788.552,92.80000000000001,201.2121,49.681999999999995,Beginner
19,60,183,0,1.725,muscle_gain,1485.2,2561.9700000000003,2861.9700000000003,120.0,321.971625,79.49916666666667,Advanced
46,54,160,0,1.375,fat_loss,1242.6000000000001,1708.5750000000003,1308.5750000000003,86.4,147.21468750000003,36.34930555555556,Intermediate
36,73,190,0,1.55,muscle_gain,1553.3999999999999,2407.77,2707.77,146.0,304.624125,75.21583333333334,Advanced
35,54,161,0,1.375,maintain,1293.0,1777.875,1777.875,86.4,200.0109375,49.385416666666664,Intermediate
20,56,164,0,1.375,maintain,1385.2,1904.65,1904.65,89.60000000000001,214.27312500000002,52.90694444444445,Intermediate
40,74,180,0,1.375,fat_loss,1514.4,2082.3,1682.3000000000002,118.4,189.25875000000002,46.73055555555556,Intermediate
34,85,178,1,1.55,maintain,1887.9599999999998,2926.3379999999997,2926.3379999999997,136.0,329.21302499999996,81.28716666666666,Advanced
43,45,175,1,1.725,muscle_gain,1286.2600000000002,2218.7985000000003,2518.7985000000003,90.0,283.36483125000007,69.96662500000001,Advanced
25,49,167,0,1.375,muscle_gain,1308.6,1799.3249999999998,2099.325,98.0,236.1740625,58.31458333333333,Intermediate
46,64,181,1,1.55,fat_loss,1552.56,2406.468,2006.4679999999998,102.4,225.72764999999998,55.73522222222222,Advanced
43,52,171,1,1.2,muscle_gain,1360.8600000000001,1633.0320000000002,1933.0320000000002,104.0,217.4661,53.69533333333334,Beginner
27,87,187,0,1.55,muscle_gain,1711.6000000000001,2652.9800000000005,2952.9800000000005,174.0,332.2102500000001,82.02722222222224,Advanced
43,56,166,0,1.2,muscle_gain,1292.5,1551.0,1851.0,112.0,208.2375,51.416666666666664,Beginner
47,45,172,1,1.55,muscle_gain,1249.06,1936.043,2236.0429999999997,90.0,251.55483749999996,62.112305555555544,Advanced
19,101,173,0,1.725,maintain,1831.3999999999999,3159.165,3159.165,161.60000000000002,355.4060625,87.75458333333333,Advanced
36,98,157,0,1.375,muscle_gain,1681.1,2311.5125,2611.5125,196.0,293.79515625,72.54201388888889,Intermediate
26,64,190,1,1.725,fat_loss,1709.76,2949.3360000000002,2549.3360000000002,102.4,286.80030000000005,70.8148888888889,Advanced
24,72,155,0,1.55,fat_loss,1487.3,2305.315,1905.315,115.2,214.3479375,52.92541666666667,Advanced
21,101,154,1,1.375,muscle_gain,2061.26,2834.2325,3134.2325,202.0,352.60115625000003,87.06201388888888,Intermediate
43,87,193,1,1.2,fat_loss,1935.46,2322.552,1922.5520000000001,139.20000000000002,216.2871,53.404222222222224,Beginner
38,81,178,1,1.55,muscle_gain,1811.56,2807.918,3107.918,162.0,349.640775,86.33105555555557,Advanced
35,91,177,1,1.375,fat_loss,1957.8600000000001,2692.0575000000003,2292.0575000000003,145.6,257.85646875000003,63.6682638888889,Intermediate
30,81,160,1,1.2,fat_loss,1770.76,2124.912,1724.9119999999998,129.6,194.05259999999998,47.914222222222214,Beginner
28,56,150,0,1.2,muscle_gain,1307.3999999999999,1568.8799999999999,1868.8799999999999,112.0,210.249,51.91333333333333,Beginner
46,81,192,0,1.725,muscle_gain,1590.2,2743.0950000000003,3043.0950000000003,162.0,342.34818750000005,84.53041666666667,Advanced
41,93,168,0,1.55,maintain,1647.7,2553.935,2553.935,148.8,287.3176875,70.9426388888889,Advanced
21,93,158,0,1.2,muscle_gain,1702.6999999999998,2043.2399999999998,2343.24,186.0,263.61449999999996,65.08999999999999,Beginner
42,100,176,1,1.375,muscle_gain,2033.7599999999998,2796.4199999999996,3096.4199999999996,200.0,348.34725,86.01166666666666,Intermediate
38,88,183,1,1.2,maintain,1929.3600000000001,2315.232,2315.232,140.8,260.4636,64.312,Beginner
46,100,193,0,1.2,muscle_gain,1768.1000000000001,2121.7200000000003,2421.7200000000003,200.0,272.44350000000003,67.27000000000001,Beginner
42,72,153,1,1.725,muscle_gain,1548.1599999999999,2670.576,2970.576,144.0,334.1898,82.516,Advanced
21,91,185,0,1.725,maintain,1768.0,3049.8,3049.8,145.6,343.1025,84.71666666666667,Advanced
27,59,167,0,1.375,muscle_gain,1392.0,1914.0,2214.0,118.0,249.07500000000002,61.5,Intermediate
22,50,164,0,1.725,muscle_gain,1321.4,2279.4150000000004,2579.4150000000004,100.0,290.18418750000006,71.65041666666667,Advanced
26,88,162,1,1.2,maintain,1896.9599999999998,2276.352,2276.352,140.8,256.0896,63.232,Beginner
41,103,168,1,1.2,maintain,2041.26,2449.5119999999997,2449.5119999999997,164.8,275.57009999999997,68.04199999999999,Beginner
49,64,155,1,1.725,fat_loss,1410.66,2433.3885000000005,2033.3885000000005,102.4,228.75620625000005,56.483013888888905,Advanced
20,94,161,1,1.2,muscle_gain,2006.7600000000002,2408.112,2708.112,188.0,304.6626,75.22533333333334,Beginner
34,58,186,0,1.2,fat_loss,1411.6,1693.9199999999998,1293.9199999999998,92.80000000000001,145.56599999999997,35.94222222222222,Beginner
20,46,166,1,1.375,fat_loss,1387.56,1907.895,1507.895,73.60000000000001,169.63818750000002,41.88597222222222,Intermediate
33,53,172,1,1.725,maintain,1436.0600000000002,2477.2035000000005,2477.2035000000005,84.80000000000001,278.68539375000006,68.81120833333335,Advanced
21,81,175,1,1.2,muscle_gain,1894.06,2272.872,2572.872,162.0,289.4481,71.46866666666666,Beginner
35,64,178,0,1.725,muscle_gain,1437.7000000000003,2480.0325000000007,2780.0325000000007,128.0,312.75365625000006,77.22312500000002,Advanced
34,70,182,0,1.375,maintain,1509.6,2075.7,2075.7,112.0,233.51624999999999,57.65833333333333,Intermediate
24,73,176,1,1.725,fat_loss,1774.56,3061.116,2661.116,116.80000000000001,299.37555000000003,73.91988888888889,Advanced
49,45,174,1,1.2,maintain,1247.26,1496.712,1496.712,72.0,168.3801,41.57533333333333,Beginner
41,99,159,1,1.725,muscle_gain,1944.4599999999998,3354.1935,3654.1935,198.0,411.09676874999997,101.505375,Advanced
40,79,172,1,1.2,maintain,1744.56,2093.4719999999998,2093.4719999999998,126.4,235.51559999999998,58.151999999999994,Beginner
47,50,170,0,1.2,muscle_gain,1232.5,1479.0,1779.0,100.0,200.13750000000002,49.416666666666664,Beginner
49,81,170,1,1.2,fat_loss,1710.46,2052.552,1652.5520000000001,129.6,185.9121,45.904222222222224,Beginner
22,97,192,1,1.375,muscle_gain,2184.3599999999997,3003.4949999999994,3303.4949999999994,194.0,371.64318749999995,91.76374999999999,Intermediate
29,103,162,1,1.725,fat_loss,2080.8599999999997,3589.4835,3189.4835,164.8,358.81689374999996,88.59676388888889,Advanced
34,49,186,0,1.375,fat_loss,1328.8,1827.1,1427.1,78.4,160.54874999999998,39.641666666666666,Intermediate
40,77,182,0,1.725,muscle_gain,1548.2,2670.6450000000004,2970.6450000000004,154.0,334.19756250000006,82.51791666666668,Advanced
30,93,173,1,1.375,muscle_gain,1993.96,2741.695,3041.695,186.0,342.1906875,84.49152777777778,Intermediate
40,95,193,1,1.55,fat_loss,2059.7599999999998,3192.6279999999997,2792.6279999999997,152.0,314.17064999999997,77.573,Advanced
42,58,160,1,1.2,maintain,1394.1599999999999,1672.9919999999997,1672.9919999999997,92.80000000000001,188.21159999999998,46.471999999999994,Beginner
20,56,166,1,1.2,muscle_gain,1521.56,1825.8719999999998,2125.872,112.0,239.1606,59.05199999999999,Beginner
26,86,153,1,1.375,fat_loss,1826.9599999999998,2512.0699999999997,2112.0699999999997,137.6,237.60787499999998,58.668611111111105,Intermediate
47,64,174,0,1.55,fat_loss,1373.7000000000003,2129.2350000000006,1729.2350000000006,102.4,194.53893750000006,48.03430555555557,Advanced
34,97,179,0,1.2,maintain,1748.7,2098.44,2098.44,155.20000000000002,236.0745,58.29,Beginner
34,94,158,0,1.725,muscle_gain,1656.0,2856.6000000000004,3156.6000000000004,188.0,355.11750000000006,87.68333333333334,Advanced
47,68,170,1,1.375,fat_loss,1547.6599999999999,2128.0325,1728.0324999999998,108.80000000000001,194.40365624999998,48.000902777777775,Intermediate
37,103,169,0,1.2,maintain,1760.0,2112.0,2112.0,164.8,237.6,58.666666666666664,Beginner
33,87,168,0,1.2,fat_loss,1626.9,1952.28,1552.28,139.20000000000002,174.6315,43.11888888888889,Beginner
42,78,168,0,1.375,muscle_gain,1505.4,2069.925,2369.925,156.0,266.61656250000004,65.83125000000001,Intermediate
39,69,161,1,1.375,maintain,1563.46,2149.7575,2149.7575,110.4,241.84771875,59.71548611111112,Intermediate
30,94,186,1,1.725,fat_loss,2069.76,3570.3360000000007,3170.3360000000007,150.4,356.66280000000006,88.0648888888889,Advanced
44,73,191,0,1.725,maintain,1522.0999999999997,2625.6224999999995,2625.6224999999995,116.80000000000001,295.38253124999994,72.93395833333332,Advanced
36,101,166,1,1.2,muscle_gain,2033.36,2440.0319999999997,2740.0319999999997,202.0,308.25359999999995,76.112,Beginner
34,83,186,0,1.2,maintain,1641.5999999999997,1969.9199999999996,1969.9199999999996,132.8,221.61599999999996,54.71999999999999,Beginner
21,75,188,0,1.375,muscle_gain,1630.1000000000001,2241.3875000000003,2541.3875000000003,150.0,285.90609375,70.59409722222223,Intermediate
29,100,177,0,1.2,fat_loss,1791.6,2149.9199999999996,1749.9199999999996,160.0,196.86599999999996,48.60888888888888,Beginner
46,91,190,0,1.2,muscle_gain,1676.0,2011.1999999999998,2311.2,182.0,260.01,64.19999999999999,Beginner
26,87,184,1,1.375,fat_loss,1989.1599999999996,2735.0949999999993,2335.0949999999993,139.20000000000002,262.69818749999996,64.86374999999998,Intermediate
36,94,167,1,1.2,fat_loss,1944.36,2333.232,1933.232,150.4,217.4886,53.70088888888889,Beginner
29,67,163,1,1.2,muscle_gain,1603.26,1923.9119999999998,2223.912,134.0,250.19009999999997,61.77533333333333,Beginner
26,88,184,1,1.55,fat_loss,2002.5599999999997,3103.968,2703.968,140.8,304.1964,75.11022222222222,Advanced
24,82,193,0,1.725,maintain,1697.1000000000001,2927.4975000000004,2927.4975000000004,131.20000000000002,329.34346875000006,81.31937500000001,Advanced
